date,wILI
2009-07-30,30.429933557292895
2009-07-31,31.14701348905936
2009-08-01,30.40702922177413
2009-08-02,30.434637051837402
2009-08-03,30.083759694407945
2009-08-04,30.539483425044153
2009-08-05,30.271424912657935
2009-08-06,29.528099062586435
2009-08-07,30.320209679905375
2009-08-08,30.553817952966053
2009-08-09,29.23088502106784
2009-08-10,28.124497286954455
2009-08-11,28.164874112203762
2009-08-12,28.772925744098032
2009-08-13,26.806663319481913
2009-08-14,27.775202627707245
2009-08-15,28.438572651326695
2009-08-16,27.997359991928764
2009-08-17,28.382429020151577
2009-08-18,27.516094618794707
2009-08-19,27.853607887331055
2009-08-20,27.248425634640174
2009-08-21,26.49846263655767
2009-08-22,25.76554741720094
2009-08-23,26.53410856850231
2009-08-24,25.505050636073584
2009-08-25,25.949559624507003
2009-08-26,26.313996144122942
2009-08-27,26.23793610234354
2009-08-28,25.18143998800906
2009-08-29,26.083722315779017
2009-08-30,24.687059788242582
2009-08-31,24.846938083032313
2009-09-01,26.22623689513359
2009-09-02,24.272722060238802
2009-09-03,23.975092144013516
2009-09-04,24.34373471293986
2009-09-05,22.741334673281703
2009-09-06,23.048954829199314
2009-09-07,24.082921087014086
2009-09-08,23.83235770796171
2009-09-09,23.171727378503615
2009-09-10,23.111852345795626
2009-09-11,23.277973734925673
2009-09-12,22.40448132008072
2009-09-13,21.664992743784126
2009-09-14,22.190107486196332
2009-09-15,21.91432886087107
2009-09-16,21.57734510762574
2009-09-17,21.838007272121214
2009-09-18,21.892461874566127
2009-09-19,21.458103671242014
2009-09-20,21.22588798216213
2009-09-21,20.337540327973713
2009-09-22,21.388797191571534
2009-09-23,20.625085782105817
2009-09-24,18.71032119704783
2009-09-25,20.53223698497121
2009-09-26,21.003264908402244
2009-09-27,19.62602918745418
2009-09-28,19.47171043528301
2009-09-29,18.636284131873772
2009-09-30,18.37879029713999
2009-10-01,17.905989106393832
2009-10-02,18.04797744784521
2009-10-03,18.859377995197967
2009-10-04,17.612171625091555
2009-10-05,17.449224671830283
2009-10-06,17.590065191141964
2009-10-07,17.51142835225302
2009-10-08,16.69315768959299
2009-10-09,16.606998870046947
2009-10-10,16.103319684921697
2009-10-11,17.340972922477416
2009-10-12,16.749107455144923
2009-10-13,16.05508103219142
2009-10-14,16.68204198015928
2009-10-15,15.493452492720591
2009-10-16,15.945497759538986
2009-10-17,15.125531642232236
2009-10-18,15.652756055975287
2009-10-19,14.481720979534593
2009-10-20,15.454906551041532
2009-10-21,13.406636677310678
2009-10-22,15.11820491598363
2009-10-23,13.939829092730548
2009-10-24,14.97963266252943
2009-10-25,14.49475790974784
2009-10-26,13.891970932826
2009-10-27,13.378819292348446
2009-10-28,13.284197942054686
2009-10-29,12.532636856887335
2009-10-30,12.056215458695133
2009-10-31,12.482167769047145
2009-11-01,12.330611258190304
2009-11-02,13.029251764989606
2009-11-03,12.149282448529261
2009-11-04,12.685659521274074
2009-11-05,12.353214157546597
2009-11-06,12.500871592577026
2009-11-07,11.993455003432627
2009-11-08,11.839286393658755
2009-11-09,10.966776685385698
2009-11-10,10.208534987898899
2009-11-11,10.710693815517445
2009-11-12,10.92254360048636
2009-11-13,9.491419795608351
2009-11-14,9.823684469083718
2009-11-15,9.702183392062752
2009-11-16,9.335768174242657
2009-11-17,9.888750583429944
2009-11-18,9.20583971967631
2009-11-19,8.79200490207357
2009-11-20,9.197282448160431
2009-11-21,8.47565349204873
2009-11-22,7.357527581144202
2009-11-23,8.267247489608915
2009-11-24,8.112731841454307
2009-11-25,8.19395068944047
2009-11-26,7.331554924774595
2009-11-27,8.52240821944923
2009-11-28,7.340846976075901
2009-11-29,6.987118468212268
2009-11-30,7.686385849186915
2009-12-01,6.7902202204594655
2009-12-02,6.007862068847049
2009-12-03,5.883112056536737
2009-12-04,6.242964901245206
2009-12-05,5.18926480838432
2009-12-06,5.02359079117649
2009-12-07,5.284416347893836
2009-12-08,4.704188701158443
2009-12-09,3.636385592886225
2009-12-10,5.0394159030621655
2009-12-11,4.637574632037417
2009-12-12,3.643263084579197
2009-12-13,4.526987251728682
2009-12-14,4.589507772031871
2009-12-15,3.775944181844893
2009-12-16,3.7757922743859242
2009-12-17,3.4648149690928
2009-12-18,3.5617552965331996
2009-12-19,3.9277984549857825
2009-12-20,2.1147276452765613
2009-12-21,2.0989065587660223
2009-12-22,1.474838056863731
2009-12-23,0.9570850664734536
2009-12-24,1.1837747249919417
2009-12-25,1.7361921266102947
2009-12-26,1.1374212243345458
2009-12-27,1.2523477146854982
2009-12-28,1.5917356484053649
2009-12-29,1.342803738382068
2009-12-30,0.8387162451417252
2009-12-31,0.39202386215489743
2010-01-01,-0.46564663553129604
2010-01-02,0.7905610843353528
2010-01-03,0.5789484635398907
2010-01-04,1.0724879940635124
2010-01-05,0.7898554940055608
2010-01-06,0.9565315163787479
2010-01-07,1.8216076571069613
2010-01-08,1.7109658302607886
2010-01-09,1.437813990782876
2010-01-10,2.600695247411387
2010-01-11,2.721616843188822
2010-01-12,2.976525768648524
2010-01-13,2.5380218454390846
2010-01-14,2.53342904620912
2010-01-15,3.584064281906845
2010-01-16,3.253541826678309
2010-01-17,3.8078844896428485
2010-01-18,4.117452233177701
2010-01-19,2.5710422515917193
2010-01-20,4.504409114607438
2010-01-21,4.313248812935508
2010-01-22,4.469460738248306
2010-01-23,4.511057695394355
2010-01-24,5.416608807989723
2010-01-25,4.959731075426955
2010-01-26,5.663789741328336
2010-01-27,4.852686857529432
2010-01-28,5.781840338609279
2010-01-29,5.85355129118824
2010-01-30,6.521264549283812
2010-01-31,5.641695433994112
2010-02-01,6.130133284279101
2010-02-02,6.430160468984862
2010-02-03,6.762716446260517
2010-02-04,6.530386562943764
2010-02-05,6.586550906564733
2010-02-06,7.539366983806707
2010-02-07,6.485805839807345
2010-02-08,7.6850423290714
2010-02-09,8.472942060523023
2010-02-10,7.672280005365047
2010-02-11,9.46100797800089
2010-02-12,8.01733652326088
2010-02-13,8.178010601820121
2010-02-14,8.069626934238324
2010-02-15,8.190044125400592
2010-02-16,9.88614460613258
2010-02-17,9.458374473091132
2010-02-18,9.070450383378638
2010-02-19,9.168749426093537
2010-02-20,10.061521928050846
2010-02-21,11.039872354444213
2010-02-22,10.324531684230038
2010-02-23,10.602064595543151
2010-02-24,10.764272879454381
2010-02-25,11.3882843705865
2010-02-26,11.909782751158637
2010-02-27,10.840669115136546
2010-02-28,11.15897690016335
2010-03-01,12.319314021785107
2010-03-02,11.724436121076996
2010-03-03,11.914276232079345
2010-03-04,11.810874651112993
2010-03-05,13.432190323526457
2010-03-06,12.861003501676322
2010-03-07,13.939524467247244
2010-03-08,13.435742176322432
2010-03-09,13.565769372009594
2010-03-10,13.90094517203439
2010-03-11,14.468858033081498
2010-03-12,13.531475489500792
2010-03-13,14.66081090574403
2010-03-14,14.88934062555326
2010-03-15,14.145161266444061
2010-03-16,15.895867706409971
2010-03-17,16.282439075192595
2010-03-18,15.618571487308897
2010-03-19,15.775094644190611
2010-03-20,15.841206669447335
2010-03-21,15.332706102125513
2010-03-22,16.374849723997595
2010-03-23,16.784048425831987
2010-03-24,16.811767557137745
2010-03-25,17.238602503366074
2010-03-26,16.381148695322008
2010-03-27,18.097066250731316
2010-03-28,17.945329698411992
2010-03-29,18.261531140725562
2010-03-30,18.260502303064722
2010-03-31,18.688847655256804
2010-04-01,18.172900341494294
2010-04-02,17.587705595185458
2010-04-03,19.080365714513377
2010-04-04,18.68605635401315
2010-04-05,18.69763796007416
2010-04-06,20.148850212694892
2010-04-07,19.306987895685964
2010-04-08,19.29569391738538
2010-04-09,19.292527633179084
2010-04-10,20.798441439950075
2010-04-11,20.53487696070359
2010-04-12,20.341322094072925
2010-04-13,19.429882707795564
2010-04-14,20.98717570066241
2010-04-15,20.87483867664817
2010-04-16,20.055639702543463
2010-04-17,21.50468048826018
2010-04-18,20.92646016082344
2010-04-19,22.001723628092147
2010-04-20,22.78173217810006
2010-04-21,21.934519538300417
2010-04-22,22.612800082575344
2010-04-23,22.847125678312896
2010-04-24,21.828531612189664
2010-04-25,23.64081032365173
2010-04-26,23.257570975388
2010-04-27,22.77461052519726
2010-04-28,23.695873849506672
2010-04-29,23.766267537534855
2010-04-30,24.54226875023511
2010-05-01,24.946278630680474
2010-05-02,24.709700418391872
2010-05-03,24.32050922195472
2010-05-04,25.007757020522828
2010-05-05,24.52324293731147
2010-05-06,24.990398985352794
2010-05-07,25.08984363420136
2010-05-08,24.949395867562163
2010-05-09,26.690137090158284
2010-05-10,25.8174831318034
2010-05-11,25.717513171291692
2010-05-12,25.8559530428418
2010-05-13,26.655386173691518
2010-05-14,27.132343847915465
2010-05-15,27.671817400406848
2010-05-16,27.477902967421254
2010-05-17,27.41673502914083
2010-05-18,27.03540523345372
2010-05-19,27.215414242089242
2010-05-20,27.4204433596155
2010-05-21,28.704026105157535
2010-05-22,27.904918016518618
2010-05-23,28.195377819292634
2010-05-24,28.644412230512884
2010-05-25,29.027675317430635
2010-05-26,29.392519853362323
2010-05-27,28.853275684811855
2010-05-28,29.13150643637196
2010-05-29,29.256614235628135
2010-05-30,30.380694627936254
2010-05-31,30.45362904954463
2010-06-01,30.319840673550377
2010-06-02,30.05943655441743
2010-06-03,30.18071443527726
2010-06-04,30.268946238566635
2010-06-05,30.644258689537534
2010-06-06,31.482760646192542
2010-06-07,31.350382361656862
2010-06-08,31.287901803962896
2010-06-09,32.746273409689394
2010-06-10,31.89804549060644
2010-06-11,32.16558149095286
2010-06-12,31.75247467195931
2010-06-13,32.561720228143805
2010-06-14,32.10096259494257
2010-06-15,33.50540780654068
2010-06-16,32.474292239020876
2010-06-17,34.10596653288152
2010-06-18,33.258162399439314
2010-06-19,33.311091147985955
2010-06-20,34.17275266043139
2010-06-21,33.64864553541658
2010-06-22,34.430911245316885
2010-06-23,34.97620915665789
2010-06-24,34.83025528382627
2010-06-25,35.52271340059539
2010-06-26,35.05758972566488
2010-06-27,35.991825184876134
2010-06-28,35.689863441476085
2010-06-29,36.51886688084306
2010-06-30,36.26201386696834
2010-07-01,35.95260545668484
2010-07-02,36.44837756649355
2010-07-03,36.41347996575634
2010-07-04,36.50318740926847
2010-07-05,36.538771246788976
2010-07-06,36.412835002568386
2010-07-07,36.02862621299784
2010-07-08,35.91153267821567
2010-07-09,34.70845065138558
2010-07-10,35.016000043845445
2010-07-11,35.35230055928834
2010-07-12,34.50321124077647
2010-07-13,34.086253881089355
2010-07-14,35.25597742816003
2010-07-15,33.63138597640352
2010-07-16,34.47731920662024
2010-07-17,34.33749242124475
2010-07-18,33.42583424504218
2010-07-19,33.403689295593274
2010-07-20,33.805125753850724
2010-07-21,32.96296233495212
2010-07-22,32.382960511900365
2010-07-23,32.72012600973911
2010-07-24,32.937606720146235
2010-07-25,33.178627172103596
2010-07-26,31.734773804978094
2010-07-27,31.9117110916905
2010-07-28,31.230493190290566
2010-07-29,31.079676829902493
2010-07-30,31.442321707936113
2010-07-31,30.83513179006301
2010-08-01,30.84008574056615
2010-08-02,29.970964832086704
2010-08-03,30.995896494462116
2010-08-04,30.40987697756047
2010-08-05,30.33806918719868
2010-08-06,29.297712610301073
2010-08-07,29.25856017527853
2010-08-08,29.445592713363055
2010-08-09,29.521819045701296
2010-08-10,28.60328214421765
2010-08-11,29.410219264312637
2010-08-12,28.385213968179634
2010-08-13,28.565944588386365
2010-08-14,28.286684864814422
2010-08-15,27.780474661132896
2010-08-16,27.400137749814526
2010-08-17,28.067456684988308
2010-08-18,27.656418838427683
2010-08-19,26.68920875011445
2010-08-20,26.986347439861028
2010-08-21,25.86975484085096
2010-08-22,26.035470047642804
2010-08-23,26.132410823172826
2010-08-24,27.01349875400605
2010-08-25,26.09825256222558
2010-08-26,26.238009712634145
2010-08-27,25.650491543898944
2010-08-28,25.29954454205651
2010-08-29,24.50431047081762
2010-08-30,24.224327204452393
2010-08-31,25.118761001568394
2010-09-01,25.375725904640333
2010-09-02,24.274473721948155
2010-09-03,24.07690809678274
2010-09-04,23.880422200346626
2010-09-05,24.82440958330593
2010-09-06,23.402538318326044
2010-09-07,23.40622288423712
2010-09-08,23.236325723348088
2010-09-09,22.881361074733416
2010-09-10,22.891598448095603
2010-09-11,22.887894547018696
2010-09-12,22.40263529869778
2010-09-13,22.629835642699156
2010-09-14,21.997550141813615
2010-09-15,22.46299062685566
2010-09-16,21.590893065636106
2010-09-17,22.030219087424445
2010-09-18,20.951663809063227
2010-09-19,21.85870236933768
2010-09-20,20.462613274984356
2010-09-21,20.609251154761427
2010-09-22,20.616438510235177
2010-09-23,20.51966946397518
2010-09-24,20.135280111065825
2010-09-25,19.86571615372719
2010-09-26,19.074638188642293
2010-09-27,18.92214220213333
2010-09-28,19.835931408244704
2010-09-29,18.835346389172948
2010-09-30,18.679968829771994
2010-10-01,18.21868207227845
2010-10-02,18.202759533137353
2010-10-03,18.117273613010884
2010-10-04,18.71209207983894
2010-10-05,17.752495425912777
2010-10-06,18.133853013164117
2010-10-07,17.054422079658497
2010-10-08,17.82816309421103
2010-10-09,16.076878396099335
2010-10-10,16.912992361225957
2010-10-11,16.008429570241454
2010-10-12,16.260099746323124
2010-10-13,15.377061076231545
2010-10-14,16.154519345069836
2010-10-15,16.384870059283582
2010-10-16,15.42926477765915
2010-10-17,15.325124145971772
2010-10-18,14.519049582921067
2010-10-19,14.488003699259398
2010-10-20,14.367186914403845
2010-10-21,15.113434581550937
2010-10-22,13.944572986250815
2010-10-23,14.899581743514425
2010-10-24,14.092973730137544
2010-10-25,14.153695210394421
2010-10-26,13.932953708217392
2010-10-27,13.655001901173021
2010-10-28,13.467066433961497
2010-10-29,12.772323355308922
2010-10-30,13.520622354174273
2010-10-31,12.579707250462887
2010-11-01,12.105059625058834
2010-11-02,12.812543393831186
2010-11-03,12.364843197095098
2010-11-04,12.76987437429827
2010-11-05,11.639875724082396
2010-11-06,12.20420660452891
2010-11-07,10.776055126030965
2010-11-08,11.030518584298704
2010-11-09,11.723423520127385
2010-11-10,10.87226755881011
2010-11-11,10.677877365417375
2010-11-12,10.799986934777898
2010-11-13,9.889843119361409
2010-11-14,10.222351891874803
2010-11-15,9.807480996518283
2010-11-16,8.887283809134543
2010-11-17,9.4312982216912
2010-11-18,8.580124368294562
2010-11-19,8.46603429551505
2010-11-20,8.919114547463067
2010-11-21,8.845712698099405
2010-11-22,8.578390691467874
2010-11-23,8.035106145334733
2010-11-24,8.852418834937202
2010-11-25,7.716084699356291
2010-11-26,7.392794088947872
2010-11-27,7.469570375277521
2010-11-28,6.849098345629733
2010-11-29,6.339133463241815
2010-11-30,6.866341591854246
2010-12-01,6.253797075425738
2010-12-02,6.3803222161805655
2010-12-03,5.887904786186519
2010-12-04,5.855343768828408
2010-12-05,5.454685682788349
2010-12-06,4.969908463884219
2010-12-07,5.283101219191243
2010-12-08,4.918171998437884
2010-12-09,4.520145480466952
2010-12-10,4.8848446093783515
2010-12-11,3.8380941045082606
2010-12-12,4.853000543278876
2010-12-13,4.552630826065321
2010-12-14,4.3454085095237
2010-12-15,4.788062416096717
2010-12-16,2.926976310304786
2010-12-17,2.7662123727375394
2010-12-18,4.26043637435979
2010-12-19,2.4342605223719223
2010-12-20,3.147304318842683
2010-12-21,2.686256166623767
2010-12-22,1.3535563822902135
2010-12-23,2.6155109822357976
2010-12-24,0.5716899730596301
2010-12-25,0.47202934998804413
2010-12-26,1.0214522383806959
2010-12-27,1.3132857261506443
2010-12-28,1.1065066265932686
2010-12-29,1.3445007831123357
2010-12-30,1.3002995229946666
2010-12-31,-0.1903670878356688
2011-01-01,1.2129412545721407
2011-01-02,-0.3209798786696729
2011-01-03,0.3806096735604629
2011-01-04,0.36392859225971624
2011-01-05,0.26316733685564253
2011-01-06,0.9531432339861319
2011-01-07,1.354984142083359
2011-01-08,2.057215132900687
2011-01-09,1.3692997101706532
2011-01-10,2.4770975696809243
2011-01-11,2.386314474289946
2011-01-12,2.272900757341801
2011-01-13,2.2578443890784645
2011-01-14,2.6434630985220915
2011-01-15,2.175406785818489
2011-01-16,2.6321746453767267
2011-01-17,3.7785321789653223
2011-01-18,3.3432907647269174
2011-01-19,3.897460132263427
2011-01-20,4.393592704706078
2011-01-21,3.6767531722477806
2011-01-22,4.40234218351396
2011-01-23,3.274806915135339
2011-01-24,4.012456087550012
2011-01-25,4.6265215799733586
2011-01-26,4.648089228786479
2011-01-27,4.98237901626548
2011-01-28,5.73183586685435
2011-01-29,5.6810074775990875
2011-01-30,5.597303906778697
2011-01-31,5.612544144904031
2011-02-01,6.051115233124947
2011-02-02,6.508134643128495
2011-02-03,6.838944076065542
2011-02-04,6.974967942234108
2011-02-05,7.723154151213986
2011-02-06,7.003274231928551
2011-02-07,7.277987168642553
2011-02-08,8.321319692702284
2011-02-09,7.9712813318012445
2011-02-10,7.891192797875302
2011-02-11,7.774909710076712
2011-02-12,8.88520980069835
2011-02-13,8.534903773314754
2011-02-14,9.51231026594738
2011-02-15,9.266670201250063
2011-02-16,9.505163686495354
2011-02-17,9.828739973553178
2011-02-18,9.016036269966058
2011-02-19,9.630620041718272
2011-02-20,10.868548369163141
2011-02-21,9.831770272311008
2011-02-22,10.613653821193923
2011-02-23,10.832206544509063
2011-02-24,11.349709213182168
2011-02-25,11.914191159266252
2011-02-26,11.913521416861302
2011-02-27,11.176315653891269
2011-02-28,11.23055661458348
2011-03-01,11.341711155315714
2011-03-02,11.030738811582825
2011-03-03,11.640216523661095
2011-03-04,12.283559415545772
2011-03-05,12.895862791384177
2011-03-06,12.65626850829739
2011-03-07,13.220434104457812
2011-03-08,14.093963719440469
2011-03-09,13.167892670967236
2011-03-10,12.800083065032174
2011-03-11,13.075926538324364
2011-03-12,12.868659229431003
2011-03-13,14.91812948373175
2011-03-14,14.437459315238936
2011-03-15,15.627432652703286
2011-03-16,14.052514252786638
2011-03-17,14.309909286362705
2011-03-18,15.215170438123302
2011-03-19,14.899818443158438
2011-03-20,15.959978816885133
2011-03-21,16.71394619181427
2011-03-22,16.46654147420943
2011-03-23,16.92453801972915
2011-03-24,17.22750669085401
2011-03-25,16.16719428288578
2011-03-26,17.061453207832205
2011-03-27,17.450936825765247
2011-03-28,17.479104557886544
2011-03-29,18.125811277740723
2011-03-30,16.98862866439385
2011-03-31,17.830938682803588
2011-04-01,18.181968544777664
2011-04-02,18.310366144960714
2011-04-03,19.525010693934153
2011-04-04,19.290029937067917
2011-04-05,19.38357136991647
2011-04-06,19.72376067413854
2011-04-07,19.22811192588065
2011-04-08,18.771924410533625
2011-04-09,20.13667077703027
2011-04-10,20.805430638447653
2011-04-11,21.73752239617811
2011-04-12,21.44478605897767
2011-04-13,20.331016005024953
2011-04-14,19.77238478448231
2011-04-15,20.724119384262224
2011-04-16,20.851333019323743
2011-04-17,21.436314930938476
2011-04-18,20.960068675458892
2011-04-19,21.671246096413256
2011-04-20,21.880526363112363
2011-04-21,21.408466131934095
2011-04-22,22.71160839259111
2011-04-23,23.322934129708244
2011-04-24,22.95404802831933
2011-04-25,23.152710983329122
2011-04-26,22.35099266571132
2011-04-27,23.037574929852312
2011-04-28,23.385381697309533
2011-04-29,23.879065094856237
2011-04-30,22.939357107215194
2011-05-01,23.883639869777912
2011-05-02,24.603316127352517
2011-05-03,24.435400677436082
2011-05-04,24.94517626807445
2011-05-05,25.334625351306
2011-05-06,24.812665349431192
2011-05-07,24.788404035081342
2011-05-08,24.489220392282217
2011-05-09,25.333292692331057
2011-05-10,26.25089483809408
2011-05-11,25.999193233271132
2011-05-12,26.71528743368304
2011-05-13,26.710120322158588
2011-05-14,26.504628068899144
2011-05-15,26.661796655365404
2011-05-16,27.103219469774256
2011-05-17,27.02635533969537
2011-05-18,27.44016634416165
2011-05-19,27.163712796090525
2011-05-20,27.3408031929345
2011-05-21,28.201566893812668
2011-05-22,27.789779896629945
2011-05-23,28.81824451979327
2011-05-24,28.918122567662742
2011-05-25,29.130325883354214
2011-05-26,29.166403213526333
2011-05-27,29.404589599746185
2011-05-28,30.272379787780288
2011-05-29,28.609596693306543
2011-05-30,29.578573601596716
2011-05-31,30.45689027518527
2011-06-01,30.301749164294538
2011-06-02,30.634653445927935
2011-06-03,31.016096844840934
2011-06-04,31.164910103119038
2011-06-05,31.48970299169594
2011-06-06,31.6210731550799
2011-06-07,31.311977042726202
2011-06-08,32.065616928210844
2011-06-09,31.86340468475097
2011-06-10,31.24761737116834
2011-06-11,32.50280427577345
2011-06-12,33.61641000076456
2011-06-13,32.489285741117975
2011-06-14,32.34194868923387
2011-06-15,33.64387869406941
2011-06-16,33.18963676158429
2011-06-17,33.71640312463775
2011-06-18,34.03848659529076
2011-06-19,33.271916450639615
2011-06-20,33.505383005948005
2011-06-21,33.938478848628385
2011-06-22,33.79236160662172
2011-06-23,34.116704262450234
2011-06-24,34.70679484744341
2011-06-25,34.988047608688305
2011-06-26,35.025516373462665
2011-06-27,35.51122852150679
2011-06-28,35.74408484739873
2011-06-29,35.98304529987701
2011-06-30,36.1646735129932
2011-07-01,36.58358262441482
2011-07-02,38.242223029363686
2011-07-03,37.548391731857684
2011-07-04,36.44955477575637
2011-07-05,35.97268198406506
2011-07-06,35.96684659647113
2011-07-07,35.89341718588353
2011-07-08,35.905852160524354
2011-07-09,35.33577248978894
2011-07-10,35.67465433408251
2011-07-11,34.5772080248565
2011-07-12,34.141390200185796
2011-07-13,34.70552878388169
2011-07-14,34.26101306674854
2011-07-15,33.59477604418872
2011-07-16,34.48893619908383
2011-07-17,34.16149057013995
