date,wILI
1998-04-08,1.375563347670364
1998-04-09,1.4004000000000003
1998-04-10,1.3784274977810285
1998-04-11,1.316328467331408
1998-04-12,1.225329611747611
1998-04-13,1.1166576341261005
1998-04-14,1.0015392375633512
1998-04-15,0.8912011251558262
1998-04-16,0.79687
1998-04-17,0.7274090263379335
1998-04-18,0.6822272129940868
1998-04-19,0.6583700299385112
1998-04-20,0.6528829471412614
1998-04-21,0.6628114345723903
1998-04-22,0.6852009622019523
1998-04-23,0.7170970000000001
1998-04-24,0.7556733239809372
1998-04-25,0.7986169343365583
1998-04-26,0.8437431373030095
1998-04-27,0.8888672391164338
1998-04-28,0.9318045460129782
1998-04-29,0.9703703642287844
1998-04-30,1.0023800000000003
1998-05-01,1.02579174187826
1998-05-02,1.0391358076771728
1998-05-03,1.041085397525837
1998-05-04,1.0303137115533527
1998-05-05,1.0054939498888182
1998-05-06,0.9652993126613351
1998-05-07,0.9084030000000001
1998-05-08,0.834970874686781
1998-05-09,0.7511394501151001
1998-05-10,0.6645379023312531
1998-05-11,0.5827954073815262
1998-05-12,0.513541141312216
1998-05-13,0.46440428016960916
1998-05-14,0.44301399999999996
1998-05-15,0.4538739634562526
1998-05-16,0.48898577961752787
1998-05-17,0.5372255441695631
1998-05-18,0.5874693527980913
1998-05-19,0.6285933011888497
1998-05-20,0.6494734850275743
1998-05-21,0.6389859999999999
1998-05-22,0.5896428866485597
1998-05-23,0.5084999649424851
1998-05-24,0.4062489997076983
1998-05-25,0.29358175577013157
1998-05-26,0.18118999795570598
1998-05-27,0.07976549109035438
1998-05-28,-1.8839096949108125e-15
1998-05-29,-0.050173317630671656
1998-05-30,-0.07385573268193094
1998-05-31,-0.07690712317529103
1998-06-01,-0.06518736713226554
1998-06-02,-0.04455634257436636
1998-06-03,-0.02087392752310732
1998-06-04,-9.107298248878237e-18
1998-06-05,0.013443899909108058
1998-06-06,0.01978958386103714
1998-06-07,0.02060720144827273
1998-06-08,0.01746690226330085
1998-06-09,0.011938835898607577
1998-06-10,0.00559315194667854
1998-06-11,-1.3010426069826053e-18
1998-06-12,-0.0036022820057618854
1998-06-13,-0.005302602762218312
1998-06-14,-0.005521682617800248
1998-06-15,-0.004680241920938529
1998-06-16,-0.0031990010200640276
1998-06-17,-0.0014986802636075334
1998-06-18,4.607859233063394e-19
1998-06-19,0.0009652281139391938
1998-06-20,0.001420827187836112
1998-06-21,0.0014795290229283
1998-06-22,0.0012540654204532698
1998-06-23,0.0008571681816485383
1998-06-24,0.0004015691077515921
1998-06-25,2.710505431213761e-20
1998-06-26,-0.00025863044999487094
1998-06-27,-0.00038070598912610807
1998-06-28,-0.00039643347391291587
1998-06-29,-0.00033601976087450046
1998-06-30,-0.00022967170653007173
1998-07-01,-0.0001075961673988362
1998-07-02,6.776263578034403e-21
1998-07-03,6.929368604031982e-05
1998-07-04,0.00010199676866834164
1998-07-05,0.0001062048727233834
1998-07-06,9.001362304475767e-05
1998-07-07,6.151864447177517e-05
1998-07-08,2.881556184375222e-05
1998-07-09,8.470329472543003e-21
1998-07-10,-1.8544294166395053e-05
1998-07-11,-2.7281085547251403e-05
1998-07-12,-2.8386016980612553e-05
1998-07-13,-2.4034731304523632e-05
1998-07-14,-1.6402871357029045e-05
1998-07-15,-7.666079976173163e-06
1998-07-16,-6.352747104407253e-22
1998-07-17,4.8834906252632884e-06
1998-07-18,7.127573520663913e-06
1998-07-19,7.33919519906682e-06
1998-07-20,6.125302173336854e-06
1998-07-21,4.092840956339116e-06
1998-07-22,1.8487580609385187e-06
1998-07-23,6.352747104407253e-22
1998-07-24,-9.896683346582455e-07
1998-07-25,-1.229208535404756e-06
1998-07-26,-9.707638156549706e-07
1998-07-27,-4.6647738882424303e-07
1998-07-28,3.150753167207039e-08
1998-07-29,2.7104773241861677e-07
1998-07-30,0.0
1998-07-31,-9.24817286630469e-07
1998-08-01,-2.2107393790449453e-06
1998-08-02,-3.4561399364470088e-06
1998-08-03,-4.2593926180400074e-06
1998-08-04,-4.218871083027533e-06
1998-08-05,-2.932948990613103e-06
1998-08-06,0.0
1998-08-07,4.6889374811800885e-06
1998-08-08,1.0072166051584527e-05
1998-08-09,1.4795323561442708e-05
1998-08-10,1.750404786098411e-05
1998-08-11,1.684397680043775e-05
1998-08-12,1.1460748230033242e-05
1998-08-13,6.776263578034403e-21
1998-08-14,-1.7830932638089845e-05
1998-08-15,-3.807792482729431e-05
1998-08-16,-5.572515430932497e-05
1998-08-17,-6.575679882589702e-05
1998-08-18,-6.315703611872468e-05
1998-08-19,-4.291004392952031e-05
1998-08-20,0.0
1998-08-21,6.663479307117946e-05
1998-08-22,0.00014223953325758813
1998-08-23,0.0002081052936758561
1998-08-24,0.0002455231474426018
1998-08-25,0.00023578416767445636
1998-08-26,0.000160179427488047
1998-08-27,1.0842021724855044e-19
1998-08-28,-0.00024870823964664334
1998-08-29,-0.0005308802082030752
1998-08-30,-0.0007766960203941018
1998-08-31,-0.0009163357909445183
1998-09-01,-0.0008799796345791093
1998-09-02,-0.0005978076660226707
1998-09-03,4.336808689942018e-19
1998-09-04,0.0009281981655153321
1998-09-05,0.0019812812995547114
1998-09-06,0.0028986787879005547
1998-09-07,0.0034198200163354717
1998-09-08,0.0032841343706420125
1998-09-09,0.002231051236602729
1998-09-10,0.0
1998-09-11,-0.003464084422414703
1998-09-12,-0.007394244990015539
1998-09-13,-0.010818019131207909
1998-09-14,-0.012762944274397257
1998-09-15,-0.012256557847988708
1998-09-16,-0.008326397280387823
1998-09-17,-3.469446951953614e-18
1998-09-18,0.012928139524144278
1998-09-19,0.02759569866050833
1998-09-20,0.04037339773693188
1998-09-21,0.04763195708125395
1998-09-22,0.04574209702131324
1998-09-23,0.031074537884948863
1998-09-24,-1.3877787807814457e-17
1998-09-25,-0.0482484736741592
1998-09-26,-0.10298854965201448
1998-09-27,-0.15067557181651894
1998-09-28,-0.17776488405061702
1998-09-29,-0.1707118302372628
1998-09-30,-0.11597175425940692
1998-10-01,8.715250743307479e-15
1998-10-02,0.18466438491011442
1998-10-03,0.42114753784843795
1998-10-04,0.6864918924445984
1998-10-05,0.9577398823282308
1998-10-06,1.2119339411289214
1998-10-07,1.4261165024763045
1998-10-08,1.57733
1998-10-09,1.6495105841795081
1998-10-10,1.6541692728938548
1998-10-11,1.6097108008719498
1998-10-12,1.5345399028427027
1998-10-13,1.4470613135350234
1998-10-14,1.365679767677816
1998-10-15,1.3088
1998-10-16,1.28979686437769
1998-10-17,1.3019256912758534
1998-10-18,1.33341193030667
1998-10-19,1.372481031082314
1998-10-20,1.4073584432149648
1998-10-21,1.426269616316801
1998-10-22,1.4174400000000003
1998-10-23,1.3737390428578349
1998-10-24,1.3066121894079776
1998-10-25,1.232148883149189
1998-10-26,1.1664385675802331
1998-10-27,1.1255706861998716
1998-10-28,1.125634682506874
1998-10-29,1.1827200000000002
1998-10-30,1.3065134364941662
1998-10-31,1.4810912070689126
1998-11-01,1.6841268811199006
1998-11-02,1.8932940280428208
1998-11-03,2.0862662172333555
1998-11-04,2.2407170180871945
1998-11-05,2.33432
1998-11-06,2.351761526034293
1998-11-07,2.305779133919889
1998-11-08,2.216123155053435
1998-11-09,2.102543920831568
1998-11-10,1.9847917626509461
1998-11-11,1.8826170119082088
1998-11-12,1.8157700000000003
1998-11-13,1.7987057363365877
1998-11-14,1.82469794238273
1998-11-15,1.8817250176168037
1998-11-16,1.9577653615171882
1998-11-17,2.040797373562267
1998-11-18,2.1187994532304097
1998-11-19,2.17975
1998-11-20,2.2145231962578387
1998-11-21,2.2255763560244106
1998-11-22,2.218262576228622
1998-11-23,2.19793495379938
1998-11-24,2.169946585665591
1998-11-25,2.139650568756163
1998-11-26,2.1124
1998-11-27,2.09235835909853
1998-11-28,2.078930656843245
1998-11-29,2.070332286798156
1998-11-30,2.0647786425272754
1998-12-01,2.0604851175946157
1998-12-02,2.0556671055641864
1998-12-03,2.04854
1998-12-04,2.037751822158539
1998-12-05,2.0236811040661693
1998-12-06,2.0071390054417284
1998-12-07,1.9889366860040545
1998-12-08,1.9698853054719834
1998-12-09,1.9507960235643522
1998-12-10,1.9324799999999998
1998-12-11,1.9157793668445744
1998-12-12,1.9016601455509703
1998-12-13,1.8911193299188938
1998-12-14,1.8851539137480524
1998-12-15,1.8847608908381521
1998-12-16,1.8909372549888992
1998-12-17,1.90468
1998-12-18,1.9277538883057308
1998-12-19,1.9649947568786392
1998-12-20,2.022006211325844
1998-12-21,2.1043918572544635
1998-12-22,2.2177553002716226
1998-12-23,2.367700145984427
1998-12-24,2.55983
1998-12-25,2.795184205296934
1998-12-26,3.056545054339731
1998-12-27,3.3221305769643226
1998-12-28,3.570158803006683
1998-12-29,3.7788477623027754
1998-12-30,3.926415484688567
1998-12-31,3.99108
1999-01-01,3.959202351731011
1999-01-02,3.8497156380073676
1999-01-03,3.689695970612804
1999-01-04,3.5062194613310425
1999-01-05,3.326362221945838
1999-01-06,3.1772003642409135
1999-01-07,3.0858100000000004
1999-01-08,3.072928341131791
1999-01-09,3.1339370000448086
1999-01-10,3.2578786892725264
1999-01-11,3.4337961213484247
1999-01-12,3.6507320088059947
1999-01-13,3.897729064178691
1999-01-14,4.16383
1999-01-15,4.437901018435699
1999-01-16,4.708102280180744
1999-01-17,4.962417435562402
1999-01-18,5.188830134907893
1999-01-19,5.375324028544489
1999-01-20,5.509882766799441
1999-01-21,5.580490000000003
1999-01-22,5.5808977600525145
1999-01-23,5.527931605179716
1999-01-24,5.444185475183432
1999-01-25,5.352253309865487
1999-01-26,5.2747290490277186
1999-01-27,5.234206632471947
1999-01-28,5.253280000000001
1999-01-29,5.348109574007302
1999-01-30,5.50912170726366
1999-01-31,5.720309235132456
1999-02-01,5.96566499297709
1999-02-02,6.229181816160958
1999-02-03,6.494852540047475
1999-02-04,6.74667
1999-02-05,6.970944760244802
1999-02-06,7.163258300459535
1999-02-07,7.321509829184717
1999-02-08,7.443598554960838
1999-02-09,7.5274236863284205
1999-02-10,7.570884431827971
1999-02-11,7.571879999999999
1999-02-12,7.530232376267121
1999-02-13,7.453454653580402
1999-02-14,7.350982701773004
1999-02-15,7.2322523906780996
1999-02-16,7.106699590128844
1999-02-17,6.983760169958425
1999-02-18,6.87287
1999-02-19,6.780912032062793
1999-02-20,6.704557545860244
1999-02-21,6.637924903081866
1999-02-22,6.575132465417151
1999-02-23,6.510298594555604
1999-02-24,6.437541652186716
1999-02-25,6.35098
1999-02-26,6.246325384694537
1999-02-27,6.125663093007765
1999-02-28,5.992671796686704
1999-03-01,5.851030167478367
1999-03-02,5.704416877129795
1999-03-03,5.556510597387998
1999-03-04,5.410990000000001
1999-03-05,5.270897974348556
1999-03-06,5.136734280359423
1999-03-07,5.008362895594066
1999-03-08,4.885647797613968
1999-03-09,4.768452963980599
1999-03-10,4.656642372255452
1999-03-11,4.55008
1999-03-12,4.448395079427246
1999-03-13,4.350277861356282
1999-03-14,4.2541838512577295
1999-03-15,4.1585685546022075
1999-03-16,4.061887476860323
1999-03-17,3.9625961235027187
1999-03-18,3.8591500000000005
1999-03-19,3.750316722519728
1999-03-20,3.636112350017216
1999-03-21,3.516865052144721
1999-03-22,3.392902998554498
1999-03-23,3.264554358898803
1999-03-24,3.132147302829875
1999-03-25,2.99601
1999-03-26,2.856505523205229
1999-03-27,2.7141365578168632
1999-03-28,2.569440692350013
1999-03-29,2.4229555153197904
1999-03-30,2.275218615241307
1999-03-31,2.1267675806296724
1999-04-01,1.9781400000000002
1999-04-02,1.8304300476331068
1999-04-03,1.6869582408727617
1999-04-04,1.5516016828284038
1999-04-05,1.4282374766094914
1999-04-06,1.3207427253254818
1999-04-07,1.232994532085832
1999-04-08,1.16887
1999-04-09,1.1304558022972673
1999-04-10,1.1126768926862083
1999-04-11,1.1086677949952233
1999-04-12,1.1115630330527115
1999-04-13,1.1144971306870708
1999-04-14,1.1106046117267008
1999-04-15,1.09302
1999-04-16,1.0566950784547815
1999-04-17,1.0038506665165086
1999-04-18,0.9385248427300575
1999-04-19,0.8647556856402963
1999-04-20,0.7865812737921195
1999-04-21,0.7080396857303952
1999-04-22,0.6331690000000001
1999-04-23,0.5662653212013965
1999-04-24,0.5126568581573895
1999-04-25,0.4779298457463702
1999-04-26,0.4676705188467294
1999-04-27,0.48746511233685785
1999-04-28,0.5428998610951552
1999-04-29,0.639561
1999-04-30,0.7789984326580026
1999-05-01,0.94661673758863
1999-05-02,1.1237841620395632
1999-05-03,1.291868953258485
1999-05-04,1.4322393584930775
1999-05-05,1.5262636249910215
1999-05-06,1.5553099999999986
1999-05-07,1.507842455455215
1999-05-08,1.4007078620420141
1999-05-09,1.2578488151332605
1999-05-10,1.1032079101018184
1999-05-11,0.9607277423205511
1999-05-12,0.8543509071623238
1999-05-13,0.80802
1999-05-14,0.8374088184074074
1999-05-15,0.9251159687622387
1999-05-16,1.0454712596431144
1999-05-17,1.1728044996286848
1999-05-18,1.2814454972975937
1999-05-19,1.3457240612284846
1999-05-20,1.3399700000000003
1999-05-21,1.2467274604195187
1999-05-22,1.081397942209355
1999-05-23,0.8675972833205574
1999-05-24,0.6289413217041476
1999-05-25,0.3890458953112323
1999-05-26,0.17152684209283336
1999-05-27,4.5102810375396984e-17
1999-05-28,-0.10795618195136156
1999-05-29,-0.15891281048591885
1999-05-30,-0.1654783812634821
1999-05-31,-0.1402613899438619
1999-06-01,-0.09587033218686283
1999-06-02,-0.04491370365230676
1999-06-03,-6.071532165918825e-18
1999-06-04,0.02892677175911271
1999-06-05,0.04258055920954905
1999-06-06,0.04433979858469237
1999-06-07,0.0375829261179259
1999-06-08,0.025688378042633023
1999-06-09,0.012034590592197003
1999-06-10,-5.204170427930421e-18
1999-06-11,-0.0077509050850892375
1999-06-12,-0.011409426352277399
1999-06-13,-0.011880813075287266
1999-06-14,-0.010070314527841663
1999-06-15,-0.006883179983663382
1999-06-16,-0.0032246587164752242
1999-06-17,1.1926223897340549e-18
1999-06-18,0.0020768485812447724
1999-06-19,0.0030571461995613537
1999-06-20,0.0031834537164578828
1999-06-21,0.002698331993442184
1999-06-22,0.001844341892022088
1999-06-23,0.0008640442737054176
1999-06-24,5.421010862427522e-20
1999-06-25,-0.0005564892398890632
1999-06-26,-0.0008191584459675691
1999-06-27,-0.0008530017905440341
1999-06-28,-0.0007230134459269781
1999-06-29,-0.0004941875844249388
1999-06-30,-0.00023151837834643898
1999-07-01,4.0657581468206416e-20
1999-07-02,0.000149108378311653
1999-07-03,0.00021948758430898494
1999-07-04,0.00022855344571825798
1999-07-05,0.0001937217902657344
1999-07-06,0.00013240844567766842
1999-07-07,6.202923968033817e-05
1999-07-08,1.8634724839594607e-20
1999-07-09,-3.994427335754865e-05
1999-07-10,-5.879189126836983e-05
1999-07-11,-6.121199232899036e-05
1999-07-12,-5.187371513593696e-05
1999-07-13,-3.544619828573652e-05
1999-07-14,-1.6598580374913644e-05
1999-07-15,7.199780051661553e-21
1999-07-16,1.0668715118541727e-05
1999-07-17,1.5679980764494568e-05
1999-07-18,1.6294523597703487e-05
1999-07-19,1.3773070278013503e-05
1999-07-20,9.376347465269598e-06
1999-07-21,4.365081819316766e-06
1999-07-22,-1.4823076576950256e-21
1999-07-23,-2.7305871166189405e-06
1999-07-24,-3.928031789609505e-06
1999-07-25,-3.96610206182517e-06
1999-07-26,-3.2185659761189965e-06
1999-07-27,-2.0591915753440374e-06
1999-07-28,-8.61746902353353e-07
1999-07-29,0.0
1999-07-30,2.53633347933018e-07
1999-07-31,3.2146393942867894e-08
1999-08-01,-4.301153504031084e-07
1999-08-02,-8.988063735376492e-07
1999-08-03,-1.1395811638934891e-06
1999-08-04,-9.180942099033613e-07
1999-08-05,0.0
1999-08-06,1.7160537248866485e-06
1999-08-07,3.7994462138377895e-06
1999-08-08,5.686563463437417e-06
1999-08-09,6.813791470269592e-06
1999-08-10,6.617516230917991e-06
1999-08-11,4.534123741966802e-06
1999-08-12,1.6940658945086007e-21
1999-08-13,-7.117848247479606e-06
1999-08-14,-1.5229931249294068e-05
1999-08-15,-2.231613850334662e-05
1999-08-16,-2.6356359507540504e-05
1999-08-17,-2.5330483759778973e-05
1999-08-18,-1.7218400757963826e-05
1999-08-19,-6.776263578034403e-21
1999-08-20,2.6755339265031745e-05
1999-08-21,5.712027878333822e-05
1999-08-22,8.357799054994826e-05
1999-08-23,9.861164655989064e-05
1999-08-24,9.470441880819423e-05
1999-08-25,6.433947928988768e-05
1999-08-26,-9.75781955236954e-18
1999-08-27,-9.990350881265996e-05
1999-08-28,-0.00021325118388407203
1999-08-29,-0.00031199582369645834
1999-08-30,-0.00036809022673203176
1999-08-31,-0.0003534871914730046
1999-09-01,-0.00024013951640158978
1999-09-02,1.0842021724855044e-19
1999-09-03,0.00037285869598555836
1999-09-04,0.0007958844567529489
1999-09-05,0.001164405304235885
1999-09-06,0.001373749260368236
1999-09-07,0.0013192443470838252
1999-09-08,0.0008962185863164718
1999-09-09,0.0
1999-09-10,-0.0013915312751295863
1999-09-11,-0.0029702866431275433
1999-09-12,-0.004345625393247081
1999-09-13,-0.005126906814740912
1999-09-14,-0.004923490196862295
1999-09-15,-0.0033447348288643004
1999-09-16,-3.469446951953614e-18
1999-09-17,0.005193266404532781
1999-09-18,0.011085262115757269
1999-09-19,0.016218096268751935
1999-09-20,0.019133877998595256
1999-09-21,0.018374716440365348
1999-09-22,0.012482720729140716
1999-09-23,0.0
1999-09-24,-0.019381534343001522
1999-09-25,-0.04137076181990137
1999-09-26,-0.06052675968176022
1999-09-27,-0.07140860517963882
1999-09-28,-0.06857537556459789
1999-09-29,-0.04658614808769798
1999-09-30,7.049916206369744e-15
1999-10-01,0.0747562499762295
1999-10-02,0.17378481723383096
1999-10-03,0.29132017569445356
1999-10-04,0.4215967992797396
1999-10-05,0.5588491619113313
1999-10-06,0.6973117375108705
1999-10-07,0.831219
1999-10-08,0.9555276772952725
1999-10-09,1.068083513292785
1999-10-10,1.1674545058835768
1999-10-11,1.2522086529586707
1999-10-12,1.3209139524090903
1999-10-13,1.372138402125859
1999-10-14,1.40445
1999-10-15,1.4173975802013379
1999-10-16,1.4144533220148994
1999-10-17,1.400070241004508
1999-10-18,1.3787013527339962
1999-10-19,1.3547996727671896
1999-10-20,1.332818216667915
1999-10-21,1.3172099999999998
1999-10-22,1.3113235295961805
1999-10-23,1.3140892773648307
1999-10-24,1.3233332064832315
1999-10-25,1.3368812801286682
1999-10-26,1.3525594614784198
1999-10-27,1.3681937137097695
1999-10-28,1.38161
1999-10-29,1.3911744238629187
1999-10-30,1.3974136501584316
1999-10-31,1.40139448408297
1999-11-01,1.404183730832965
1999-11-02,1.4068481956048473
1999-11-03,1.4104546835950489
1999-11-04,1.41607
1999-11-05,1.4244202618326107
1999-11-06,1.434868833371705
1999-11-07,1.4464383907125842
1999-11-08,1.458151609950551
1999-11-09,1.4690311671809082
1999-11-10,1.4780997384989567
1999-11-11,1.4843800000000003
1999-11-12,1.4873551702060552
1999-11-13,1.488350637346003
1999-11-14,1.4891523320754398
1999-11-15,1.4915461850499618
1999-11-16,1.4973181269251647
1999-11-17,1.5082540883566455
1999-11-18,1.5261399999999998
1999-11-19,1.5523460544277168
1999-11-20,1.5865794918798555
1999-11-21,1.628131814513358
1999-11-22,1.676294524485175
1999-11-23,1.7303591239522558
1999-11-24,1.7896171150715479
1999-11-25,1.8533600000000001
1999-11-26,1.9207727112084405
1999-11-27,1.990613902423215
1999-11-28,2.0615356576845483
1999-11-29,2.1321900610326754
1999-11-30,2.2012291965078057
1999-12-01,2.2673051481501725
1999-12-02,2.3290700000000006
1999-12-03,2.385686191117526
1999-12-04,2.438357580643022
1999-12-05,2.488798382736774
1999-12-06,2.5387228115590625
1999-12-07,2.58984508127018
1999-12-08,2.643879406030395
1999-12-09,2.70254
1999-12-10,2.767884652601335
1999-12-11,2.843345454304978
1999-12-12,2.932698070843561
1999-12-13,3.03971816794972
1999-12-14,3.16818141135609
1999-12-15,3.321863466795305
1999-12-16,3.504540000000023
1999-12-17,3.718516452121472
1999-12-18,3.9602173659854896
1999-12-19,4.22459705983653
1999-12-20,4.5066098519190465
1999-12-21,4.801210060477493
1999-12-22,5.103352003756327
1999-12-23,5.40799
1999-12-24,5.709657877105284
1999-12-25,6.001207501578248
1999-12-26,6.27507024957718
1999-12-27,6.523677497260467
1999-12-28,6.739460620786463
1999-12-29,6.914850996313522
1999-12-30,7.042279999999999
1999-12-31,7.116548861614828
2000-01-01,7.141938225369269
2000-01-02,7.125098589085154
2000-01-03,7.072680450584331
2000-01-04,6.991334307688639
2000-01-05,6.887710658219915
2000-01-06,6.768460000000001
2000-01-07,6.638697230371258
2000-01-08,6.497394844758119
2000-01-09,6.341989738105544
2000-01-10,6.16991880535849
2000-01-11,5.978618941461892
2000-01-12,5.765527041360751
2000-01-13,5.528080000000001
2000-01-14,5.266153120690252
2000-01-15,4.989375340204708
2000-01-16,4.709814003682226
2000-01-17,4.439536456261659
2000-01-18,4.190610043081866
2000-01-19,3.975102109281677
2000-01-20,3.8050800000000002
2000-01-21,3.688265826226364
2000-01-22,3.615000762353128
2000-01-23,3.5712807486233498
2000-01-24,3.5431017252800885
2000-01-25,3.516459632566405
2000-01-26,3.4773504107253546
2000-01-27,3.41177
2000-01-28,3.309693428631696
2000-01-29,3.1770120768550902
2000-01-30,3.0235964129031028
2000-01-31,2.8593169050086673
2000-02-01,2.694044021404717
2000-02-02,2.537648230324183
2000-02-03,2.4
2000-02-04,2.288347893649137
2000-02-05,2.199452854424719
2000-02-06,2.1274539204639016
2000-02-07,2.0664901299038636
2000-02-08,2.010700520881759
2000-02-09,1.95422413153475
2000-02-10,1.8912000000000002
2000-02-11,1.8174600405035302
2000-02-12,1.7356076716267932
2000-02-13,1.6499391880401009
2000-02-14,1.5647508844137545
2000-02-15,1.4843390554180866
2000-02-16,1.412999995723398
2000-02-17,1.3550300000000002
2000-02-18,1.3136981250947684
2000-02-19,1.2881644765608347
2000-02-20,1.2765619221278954
2000-02-21,1.277023329525646
2000-02-22,1.2876815664837822
